64,"expansion

### instruction:
given 2 sentences, your task is to classify the relation between them. your output should be one of the four relations: temporal, comparison, contingency, expansion. remember that you only need to output a word.

### input:
<arg1>the rest of the concert was more straight jazz and mellow sounds written by charlie parker, ornette coleman, bill douglas and eddie gomez, with pictures for the douglas pieces</arg1><arg2>it was enjoyable to hear accomplished jazz without having to sit in a smoke-filled club, but like the first half, much of it was easy to take and ultimately forgettable</arg2>

 expansion

### instruction:
given 2 sentences, your task is to classify the relation between them. your output should be one of the four relations: temporal, comparison, contingency, expansion. remember that you only need to output a word.

### input:
<arg1>mr. mayor's hope that references to ""press freedom"" would survive unamended seems doomed to failure</arg1><arg2>the current phrasing is ""educating the public and media to avoid manipulation</arg2>

 contingency

### instruction:
given 2 sentences, your task is to classify the relation between them. your output should be one of the four relations: temporal, comparison, contingency, expansion. remember that you only need to output a word.

### input:
<arg1>the orwellian ""new world information order"" would give government officials rights against the press</arg1><arg2>journalists would be obliged to kowtow to their government, which would have licensing and censorship powers and, indeed, duties to block printing of ""wrong"" ideas</arg2>

 contingency

### instruction:
given 2 sentences, your task is to classify the relation between them. your output should be one of the four relations: temporal, comparison, contingency, expansion. remember that you only need to output a word.

### input:
<arg1>he will be in charge of research, equity sales and trading, and the syndicate operation of rothschild</arg1><arg2>mr. conlon was executive vice president and director of the equity division of the international division of nikko securities co</arg2>

 temporal

### instruction:
given 2 sentences, your task is to classify the relation between them. your output should be one of the four relations: temporal, comparison, contingency, expansion. remember that you only need to output a word.

### input:
<arg1>he gave up seven hits, walked five and didn't get a decision</arg1><arg2>arm troubles forced him back to the minors the next year</arg2>

 temporal

### instruction:
given 2 sentences, your task is to classify the relation between them. your output should be one of the four relations: temporal, comparison, contingency, expansion. remember that you only need to output a word.

### input:
<arg1>seats currently are quoted at $400,000 bid, $425,000 asked</arg1><arg2>the record price for a full membership on the exchange is $550,000, set march 9</arg2>

 comparison

### instruction:
given 2 sentences, your task is to classify the relation between them. your output should be one of the four relations: temporal, comparison, contingency, expansion. remember that you only need to output a word.

### input:
<arg1>in late trading, the shares were up a whopping 122 pence ($1.93) -- a 16.3% gain -- to a record 869 pence on very heavy volume of 9.7 million shares</arg1><arg2>in the u.s. over-the-counter market, jaguar shares trading as american depositary receipts closed at $13.625, up $1.75</arg2>

 comparison
<arg1>the evening ended with mr. glass's ""metamorphosis,"" another multiple work</arg1><arg2>parts 1, 2, and 5 come from the soundtrack of errol morris's acclaimed film, ""the thin blue line,"" and the two other parts from incidental music to two separate dramatizations of the kafka story of the same name</arg2>

 comparison
<"
65,"expansion

### instruction:
given 2 sentences, your task is to classify the relation between them. your output should be one of the four relations: temporal, comparison, contingency, expansion. remember that you only need to output a word.

### input:
<arg1>the rest of the concert was more straight jazz and mellow sounds written by charlie parker, ornette coleman, bill douglas and eddie gomez, with pictures for the douglas pieces</arg1><arg2>it was enjoyable to hear accomplished jazz without having to sit in a smoke-filled club, but like the first half, much of it was easy to take and ultimately forgettable</arg2>

 expansion

### instruction:
given 2 sentences, your task is to classify the relation between them. your output should be one of the four relations: temporal, comparison, contingency, expansion. remember that you only need to output a word.

### input:
<arg1>mr. mayor's hope that references to ""press freedom"" would survive unamended seems doomed to failure</arg1><arg2>the current phrasing is ""educating the public and media to avoid manipulation</arg2>

 contingency

### instruction:
given 2 sentences, your task is to classify the relation between them. your output should be one of the four relations: temporal, comparison, contingency, expansion. remember that you only need to output a word.

### input:
<arg1>the orwellian ""new world information order"" would give government officials rights against the press</arg1><arg2>journalists would be obliged to kowtow to their government, which would have licensing and censorship powers and, indeed, duties to block printing of ""wrong"" ideas</arg2>

 contingency

### instruction:
given 2 sentences, your task is to classify the relation between them. your output should be one of the four relations: temporal, comparison, contingency, expansion. remember that you only need to output a word.

### input:
<arg1>he will be in charge of research, equity sales and trading, and the syndicate operation of rothschild</arg1><arg2>mr. conlon was executive vice president and director of the equity division of the international division of nikko securities co</arg2>

 temporal

### instruction:
given 2 sentences, your task is to classify the relation between them. your output should be one of the four relations: temporal, comparison, contingency, expansion. remember that you only need to output a word.

### input:
<arg1>he gave up seven hits, walked five and didn't get a decision</arg1><arg2>arm troubles forced him back to the minors the next year</arg2>

 temporal

### instruction:
given 2 sentences, your task is to classify the relation between them. your output should be one of the four relations: temporal, comparison, contingency, expansion. remember that you only need to output a word.

### input:
<arg1>seats currently are quoted at $400,000 bid, $425,000 asked</arg1><arg2>the record price for a full membership on the exchange is $550,000, set march 9</arg2>

 comparison

### instruction:
given 2 sentences, your task is to classify the relation between them. your output should be one of the four relations: temporal, comparison, contingency, expansion. remember that you only need to output a word.

### input:
<arg1>in late trading, the shares were up a whopping 122 pence ($1.93) -- a 16.3% gain -- to a record 869 pence on very heavy volume of 9.7 million shares</arg1><arg2>in the u.s. over-the-counter market, jaguar shares trading as american depositary receipts closed at $13.625, up $1.75</arg2>

 comparison
<arg1>parts 1, 2, and 5 come from the soundtrack of errol morris's acclaimed film, ""the thin blue line</arg1><arg2>when used as background in this way, the music has an appropriate eeriness, as when a two-note phrase, a descending minor third, accompanies the seemingly endless litany of reports, interviews and confessions of witnesses in the morris film</arg2>

### instruction:
given"
66,"expansion

### instruction:
given 2 sentences, your task is to classify the relation between them. your output should be one of the four relations: temporal, comparison, contingency, expansion. remember that you only need to output a word.

### input:
<arg1>the rest of the concert was more straight jazz and mellow sounds written by charlie parker, ornette coleman, bill douglas and eddie gomez, with pictures for the douglas pieces</arg1><arg2>it was enjoyable to hear accomplished jazz without having to sit in a smoke-filled club, but like the first half, much of it was easy to take and ultimately forgettable</arg2>

 expansion

### instruction:
given 2 sentences, your task is to classify the relation between them. your output should be one of the four relations: temporal, comparison, contingency, expansion. remember that you only need to output a word.

### input:
<arg1>mr. mayor's hope that references to ""press freedom"" would survive unamended seems doomed to failure</arg1><arg2>the current phrasing is ""educating the public and media to avoid manipulation</arg2>

 contingency

### instruction:
given 2 sentences, your task is to classify the relation between them. your output should be one of the four relations: temporal, comparison, contingency, expansion. remember that you only need to output a word.

### input:
<arg1>the orwellian ""new world information order"" would give government officials rights against the press</arg1><arg2>journalists would be obliged to kowtow to their government, which would have licensing and censorship powers and, indeed, duties to block printing of ""wrong"" ideas</arg2>

 contingency

### instruction:
given 2 sentences, your task is to classify the relation between them. your output should be one of the four relations: temporal, comparison, contingency, expansion. remember that you only need to output a word.

### input:
<arg1>he will be in charge of research, equity sales and trading, and the syndicate operation of rothschild</arg1><arg2>mr. conlon was executive vice president and director of the equity division of the international division of nikko securities co</arg2>

 temporal

### instruction:
given 2 sentences, your task is to classify the relation between them. your output should be one of the four relations: temporal, comparison, contingency, expansion. remember that you only need to output a word.

### input:
<arg1>he gave up seven hits, walked five and didn't get a decision</arg1><arg2>arm troubles forced him back to the minors the next year</arg2>

 temporal

### instruction:
given 2 sentences, your task is to classify the relation between them. your output should be one of the four relations: temporal, comparison, contingency, expansion. remember that you only need to output a word.

### input:
<arg1>seats currently are quoted at $400,000 bid, $425,000 asked</arg1><arg2>the record price for a full membership on the exchange is $550,000, set march 9</arg2>

 comparison

### instruction:
given 2 sentences, your task is to classify the relation between them. your output should be one of the four relations: temporal, comparison, contingency, expansion. remember that you only need to output a word.

### input:
<arg1>in late trading, the shares were up a whopping 122 pence ($1.93) -- a 16.3% gain -- to a record 869 pence on very heavy volume of 9.7 million shares</arg1><arg2>in the u.s. over-the-counter market, jaguar shares trading as american depositary receipts closed at $13.625, up $1.75</arg2>

 comparison
<arg1>this comparison ignores the intensely claustrophobic nature of mr. glass's music</arg1><arg2>its supposedly austere minimalism overlays a bombast that makes one yearn for the astringency of neoclassical stravinsky, the genuinely radical minimalism of berg and webern, and what in retrospect even seems like concision in mahler</arg2>

### instruction:
given"
67,"expansion

### instruction:
given 2 sentences, your task is to classify the relation between them. your output should be one of the four relations: temporal, comparison, contingency, expansion. remember that you only need to output a word.

### input:
<arg1>the rest of the concert was more straight jazz and mellow sounds written by charlie parker, ornette coleman, bill douglas and eddie gomez, with pictures for the douglas pieces</arg1><arg2>it was enjoyable to hear accomplished jazz without having to sit in a smoke-filled club, but like the first half, much of it was easy to take and ultimately forgettable</arg2>

 expansion

### instruction:
given 2 sentences, your task is to classify the relation between them. your output should be one of the four relations: temporal, comparison, contingency, expansion. remember that you only need to output a word.

### input:
<arg1>mr. mayor's hope that references to ""press freedom"" would survive unamended seems doomed to failure</arg1><arg2>the current phrasing is ""educating the public and media to avoid manipulation</arg2>

 contingency

### instruction:
given 2 sentences, your task is to classify the relation between them. your output should be one of the four relations: temporal, comparison, contingency, expansion. remember that you only need to output a word.

### input:
<arg1>the orwellian ""new world information order"" would give government officials rights against the press</arg1><arg2>journalists would be obliged to kowtow to their government, which would have licensing and censorship powers and, indeed, duties to block printing of ""wrong"" ideas</arg2>

 contingency

### instruction:
given 2 sentences, your task is to classify the relation between them. your output should be one of the four relations: temporal, comparison, contingency, expansion. remember that you only need to output a word.

### input:
<arg1>he will be in charge of research, equity sales and trading, and the syndicate operation of rothschild</arg1><arg2>mr. conlon was executive vice president and director of the equity division of the international division of nikko securities co</arg2>

 temporal

### instruction:
given 2 sentences, your task is to classify the relation between them. your output should be one of the four relations: temporal, comparison, contingency, expansion. remember that you only need to output a word.

### input:
<arg1>he gave up seven hits, walked five and didn't get a decision</arg1><arg2>arm troubles forced him back to the minors the next year</arg2>

 temporal

### instruction:
given 2 sentences, your task is to classify the relation between them. your output should be one of the four relations: temporal, comparison, contingency, expansion. remember that you only need to output a word.

### input:
<arg1>seats currently are quoted at $400,000 bid, $425,000 asked</arg1><arg2>the record price for a full membership on the exchange is $550,000, set march 9</arg2>

 comparison

### instruction:
given 2 sentences, your task is to classify the relation between them. your output should be one of the four relations: temporal, comparison, contingency, expansion. remember that you only need to output a word.

### input:
<arg1>in late trading, the shares were up a whopping 122 pence ($1.93) -- a 16.3% gain -- to a record 869 pence on very heavy volume of 9.7 million shares</arg1><arg2>in the u.s. over-the-counter market, jaguar shares trading as american depositary receipts closed at $13.625, up $1.75</arg2>

 comparison
<arg1>but indicated it intends to hold at least 20% of the joint venture's stock long term</arg1><arg2>a 20% stake would allow honeywell to include yamatake earnings in its results</arg2>

### instruction:
given"
68,"expansion

### instruction:
given 2 sentences, your task is to classify the relation between them. your output should be one of the four relations: temporal, comparison, contingency, expansion. remember that you only need to output a word.

### input:
<arg1>the rest of the concert was more straight jazz and mellow sounds written by charlie parker, ornette coleman, bill douglas and eddie gomez, with pictures for the douglas pieces</arg1><arg2>it was enjoyable to hear accomplished jazz without having to sit in a smoke-filled club, but like the first half, much of it was easy to take and ultimately forgettable</arg2>

 expansion

### instruction:
given 2 sentences, your task is to classify the relation between them. your output should be one of the four relations: temporal, comparison, contingency, expansion. remember that you only need to output a word.

### input:
<arg1>mr. mayor's hope that references to ""press freedom"" would survive unamended seems doomed to failure</arg1><arg2>the current phrasing is ""educating the public and media to avoid manipulation</arg2>

 contingency

### instruction:
given 2 sentences, your task is to classify the relation between them. your output should be one of the four relations: temporal, comparison, contingency, expansion. remember that you only need to output a word.

### input:
<arg1>the orwellian ""new world information order"" would give government officials rights against the press</arg1><arg2>journalists would be obliged to kowtow to their government, which would have licensing and censorship powers and, indeed, duties to block printing of ""wrong"" ideas</arg2>

 contingency

### instruction:
given 2 sentences, your task is to classify the relation between them. your output should be one of the four relations: temporal, comparison, contingency, expansion. remember that you only need to output a word.

### input:
<arg1>he will be in charge of research, equity sales and trading, and the syndicate operation of rothschild</arg1><arg2>mr. conlon was executive vice president and director of the equity division of the international division of nikko securities co</arg2>

 temporal

### instruction:
given 2 sentences, your task is to classify the relation between them. your output should be one of the four relations: temporal, comparison, contingency, expansion. remember that you only need to output a word.

### input:
<arg1>he gave up seven hits, walked five and didn't get a decision</arg1><arg2>arm troubles forced him back to the minors the next year</arg2>

 temporal

### instruction:
given 2 sentences, your task is to classify the relation between them. your output should be one of the four relations: temporal, comparison, contingency, expansion. remember that you only need to output a word.

### input:
<arg1>seats currently are quoted at $400,000 bid, $425,000 asked</arg1><arg2>the record price for a full membership on the exchange is $550,000, set march 9</arg2>

 comparison

### instruction:
given 2 sentences, your task is to classify the relation between them. your output should be one of the four relations: temporal, comparison, contingency, expansion. remember that you only need to output a word.

### input:
<arg1>in late trading, the shares were up a whopping 122 pence ($1.93) -- a 16.3% gain -- to a record 869 pence on very heavy volume of 9.7 million shares</arg1><arg2>in the u.s. over-the-counter market, jaguar shares trading as american depositary receipts closed at $13.625, up $1.75</arg2>

 comparison
<arg1>overall, honeywell reported earnings of $74.4 million, or $1.73 a share, for the three months ended oct. 1 compared with a loss of $41.4 million, or 98 cents a share, a year earlier</arg1><arg2>the previous period's results included a $108 million pretax charge related to unrecoverable contract costs and a $12.3 million pretax gain on real estate sales</arg2>

 comparison"
69,"expansion

### instruction:
given 2 sentences, your task is to classify the relation between them. your output should be one of the four relations: temporal, comparison, contingency, expansion. remember that you only need to output a word.

### input:
<arg1>the rest of the concert was more straight jazz and mellow sounds written by charlie parker, ornette coleman, bill douglas and eddie gomez, with pictures for the douglas pieces</arg1><arg2>it was enjoyable to hear accomplished jazz without having to sit in a smoke-filled club, but like the first half, much of it was easy to take and ultimately forgettable</arg2>

 expansion

### instruction:
given 2 sentences, your task is to classify the relation between them. your output should be one of the four relations: temporal, comparison, contingency, expansion. remember that you only need to output a word.

### input:
<arg1>mr. mayor's hope that references to ""press freedom"" would survive unamended seems doomed to failure</arg1><arg2>the current phrasing is ""educating the public and media to avoid manipulation</arg2>

 contingency

### instruction:
given 2 sentences, your task is to classify the relation between them. your output should be one of the four relations: temporal, comparison, contingency, expansion. remember that you only need to output a word.

### input:
<arg1>the orwellian ""new world information order"" would give government officials rights against the press</arg1><arg2>journalists would be obliged to kowtow to their government, which would have licensing and censorship powers and, indeed, duties to block printing of ""wrong"" ideas</arg2>

 contingency

### instruction:
given 2 sentences, your task is to classify the relation between them. your output should be one of the four relations: temporal, comparison, contingency, expansion. remember that you only need to output a word.

### input:
<arg1>he will be in charge of research, equity sales and trading, and the syndicate operation of rothschild</arg1><arg2>mr. conlon was executive vice president and director of the equity division of the international division of nikko securities co</arg2>

 temporal

### instruction:
given 2 sentences, your task is to classify the relation between them. your output should be one of the four relations: temporal, comparison, contingency, expansion. remember that you only need to output a word.

### input:
<arg1>he gave up seven hits, walked five and didn't get a decision</arg1><arg2>arm troubles forced him back to the minors the next year</arg2>

 temporal

### instruction:
given 2 sentences, your task is to classify the relation between them. your output should be one of the four relations: temporal, comparison, contingency, expansion. remember that you only need to output a word.

### input:
<arg1>seats currently are quoted at $400,000 bid, $425,000 asked</arg1><arg2>the record price for a full membership on the exchange is $550,000, set march 9</arg2>

 comparison

### instruction:
given 2 sentences, your task is to classify the relation between them. your output should be one of the four relations: temporal, comparison, contingency, expansion. remember that you only need to output a word.

### input:
<arg1>in late trading, the shares were up a whopping 122 pence ($1.93) -- a 16.3% gain -- to a record 869 pence on very heavy volume of 9.7 million shares</arg1><arg2>in the u.s. over-the-counter market, jaguar shares trading as american depositary receipts closed at $13.625, up $1.75</arg2>

 comparison
<arg1>the previous period's results included a $108 million pretax charge related to unrecoverable contract costs and a $12.3 million pretax gain on real estate sales</arg1><arg2>sales for the latest quarter were flat, at $1.72 billion</arg2>

 comparison"
70,"expansion

### instruction:
given 2 sentences, your task is to classify the relation between them. your output should be one of the four relations: temporal, comparison, contingency, expansion. remember that you only need to output a word.

### input:
<arg1>the rest of the concert was more straight jazz and mellow sounds written by charlie parker, ornette coleman, bill douglas and eddie gomez, with pictures for the douglas pieces</arg1><arg2>it was enjoyable to hear accomplished jazz without having to sit in a smoke-filled club, but like the first half, much of it was easy to take and ultimately forgettable</arg2>

 expansion

### instruction:
given 2 sentences, your task is to classify the relation between them. your output should be one of the four relations: temporal, comparison, contingency, expansion. remember that you only need to output a word.

### input:
<arg1>mr. mayor's hope that references to ""press freedom"" would survive unamended seems doomed to failure</arg1><arg2>the current phrasing is ""educating the public and media to avoid manipulation</arg2>

 contingency

### instruction:
given 2 sentences, your task is to classify the relation between them. your output should be one of the four relations: temporal, comparison, contingency, expansion. remember that you only need to output a word.

### input:
<arg1>the orwellian ""new world information order"" would give government officials rights against the press</arg1><arg2>journalists would be obliged to kowtow to their government, which would have licensing and censorship powers and, indeed, duties to block printing of ""wrong"" ideas</arg2>

 contingency

### instruction:
given 2 sentences, your task is to classify the relation between them. your output should be one of the four relations: temporal, comparison, contingency, expansion. remember that you only need to output a word.

### input:
<arg1>he will be in charge of research, equity sales and trading, and the syndicate operation of rothschild</arg1><arg2>mr. conlon was executive vice president and director of the equity division of the international division of nikko securities co</arg2>

 temporal

### instruction:
given 2 sentences, your task is to classify the relation between them. your output should be one of the four relations: temporal, comparison, contingency, expansion. remember that you only need to output a word.

### input:
<arg1>he gave up seven hits, walked five and didn't get a decision</arg1><arg2>arm troubles forced him back to the minors the next year</arg2>

 temporal

### instruction:
given 2 sentences, your task is to classify the relation between them. your output should be one of the four relations: temporal, comparison, contingency, expansion. remember that you only need to output a word.

### input:
<arg1>seats currently are quoted at $400,000 bid, $425,000 asked</arg1><arg2>the record price for a full membership on the exchange is $550,000, set march 9</arg2>

 comparison

### instruction:
given 2 sentences, your task is to classify the relation between them. your output should be one of the four relations: temporal, comparison, contingency, expansion. remember that you only need to output a word.

### input:
<arg1>in late trading, the shares were up a whopping 122 pence ($1.93) -- a 16.3% gain -- to a record 869 pence on very heavy volume of 9.7 million shares</arg1><arg2>in the u.s. over-the-counter market, jaguar shares trading as american depositary receipts closed at $13.625, up $1.75</arg2>

 comparison
<arg1>for the nine months, honeywell reported earnings of $212.1 million, or $4.92 a share, compared with earnings of $47.9 million, or $1.13 a share, a year earlier</arg1><arg2>sales declined slightly to $5.17 billion</arg2>

 comparison
<"
71,"expansion

### instruction:
given 2 sentences, your task is to classify the relation between them. your output should be one of the four relations: temporal, comparison, contingency, expansion. remember that you only need to output a word.

### input:
<arg1>the rest of the concert was more straight jazz and mellow sounds written by charlie parker, ornette coleman, bill douglas and eddie gomez, with pictures for the douglas pieces</arg1><arg2>it was enjoyable to hear accomplished jazz without having to sit in a smoke-filled club, but like the first half, much of it was easy to take and ultimately forgettable</arg2>

 expansion

### instruction:
given 2 sentences, your task is to classify the relation between them. your output should be one of the four relations: temporal, comparison, contingency, expansion. remember that you only need to output a word.

### input:
<arg1>mr. mayor's hope that references to ""press freedom"" would survive unamended seems doomed to failure</arg1><arg2>the current phrasing is ""educating the public and media to avoid manipulation</arg2>

 contingency

### instruction:
given 2 sentences, your task is to classify the relation between them. your output should be one of the four relations: temporal, comparison, contingency, expansion. remember that you only need to output a word.

### input:
<arg1>the orwellian ""new world information order"" would give government officials rights against the press</arg1><arg2>journalists would be obliged to kowtow to their government, which would have licensing and censorship powers and, indeed, duties to block printing of ""wrong"" ideas</arg2>

 contingency

### instruction:
given 2 sentences, your task is to classify the relation between them. your output should be one of the four relations: temporal, comparison, contingency, expansion. remember that you only need to output a word.

### input:
<arg1>he will be in charge of research, equity sales and trading, and the syndicate operation of rothschild</arg1><arg2>mr. conlon was executive vice president and director of the equity division of the international division of nikko securities co</arg2>

 temporal

### instruction:
given 2 sentences, your task is to classify the relation between them. your output should be one of the four relations: temporal, comparison, contingency, expansion. remember that you only need to output a word.

### input:
<arg1>he gave up seven hits, walked five and didn't get a decision</arg1><arg2>arm troubles forced him back to the minors the next year</arg2>

 temporal

### instruction:
given 2 sentences, your task is to classify the relation between them. your output should be one of the four relations: temporal, comparison, contingency, expansion. remember that you only need to output a word.

### input:
<arg1>seats currently are quoted at $400,000 bid, $425,000 asked</arg1><arg2>the record price for a full membership on the exchange is $550,000, set march 9</arg2>

 comparison

### instruction:
given 2 sentences, your task is to classify the relation between them. your output should be one of the four relations: temporal, comparison, contingency, expansion. remember that you only need to output a word.

### input:
<arg1>in late trading, the shares were up a whopping 122 pence ($1.93) -- a 16.3% gain -- to a record 869 pence on very heavy volume of 9.7 million shares</arg1><arg2>in the u.s. over-the-counter market, jaguar shares trading as american depositary receipts closed at $13.625, up $1.75</arg2>

 comparison
<arg1>once again, your editorial page misstates the law to conform to your almost beatific misperceptions</arg1><arg2>in an excursus of little relevance to his central point about private enforcement suits by environmental groups, michael s. greve informs your readers, "". . . the clean water act is written upon the presumption -- the pretense, rather -- that nothing but zero risk will do; it establishes a legal standard of zero discharge"" (""congress's environmental buccaneers,"" sept. 18). 

this statement surely buttresses your editorial viewpoint that environmental protection is generally silly or excessive, but it is simply wrong</arg2>

### instruction:
given"
72,"expansion

### instruction:
given 2 sentences, your task is to classify the relation between them. your output should be one of the four relations: temporal, comparison, contingency, expansion. remember that you only need to output a word.

### input:
<arg1>the rest of the concert was more straight jazz and mellow sounds written by charlie parker, ornette coleman, bill douglas and eddie gomez, with pictures for the douglas pieces</arg1><arg2>it was enjoyable to hear accomplished jazz without having to sit in a smoke-filled club, but like the first half, much of it was easy to take and ultimately forgettable</arg2>

 expansion

### instruction:
given 2 sentences, your task is to classify the relation between them. your output should be one of the four relations: temporal, comparison, contingency, expansion. remember that you only need to output a word.

### input:
<arg1>mr. mayor's hope that references to ""press freedom"" would survive unamended seems doomed to failure</arg1><arg2>the current phrasing is ""educating the public and media to avoid manipulation</arg2>

 contingency

### instruction:
given 2 sentences, your task is to classify the relation between them. your output should be one of the four relations: temporal, comparison, contingency, expansion. remember that you only need to output a word.

### input:
<arg1>the orwellian ""new world information order"" would give government officials rights against the press</arg1><arg2>journalists would be obliged to kowtow to their government, which would have licensing and censorship powers and, indeed, duties to block printing of ""wrong"" ideas</arg2>

 contingency

### instruction:
given 2 sentences, your task is to classify the relation between them. your output should be one of the four relations: temporal, comparison, contingency, expansion. remember that you only need to output a word.

### input:
<arg1>he will be in charge of research, equity sales and trading, and the syndicate operation of rothschild</arg1><arg2>mr. conlon was executive vice president and director of the equity division of the international division of nikko securities co</arg2>

 temporal

### instruction:
given 2 sentences, your task is to classify the relation between them. your output should be one of the four relations: temporal, comparison, contingency, expansion. remember that you only need to output a word.

### input:
<arg1>he gave up seven hits, walked five and didn't get a decision</arg1><arg2>arm troubles forced him back to the minors the next year</arg2>

 temporal

### instruction:
given 2 sentences, your task is to classify the relation between them. your output should be one of the four relations: temporal, comparison, contingency, expansion. remember that you only need to output a word.

### input:
<arg1>seats currently are quoted at $400,000 bid, $425,000 asked</arg1><arg2>the record price for a full membership on the exchange is $550,000, set march 9</arg2>

 comparison

### instruction:
given 2 sentences, your task is to classify the relation between them. your output should be one of the four relations: temporal, comparison, contingency, expansion. remember that you only need to output a word.

### input:
<arg1>in late trading, the shares were up a whopping 122 pence ($1.93) -- a 16.3% gain -- to a record 869 pence on very heavy volume of 9.7 million shares</arg1><arg2>in the u.s. over-the-counter market, jaguar shares trading as american depositary receipts closed at $13.625, up $1.75</arg2>

 comparison
<arg1>the clean water act is written upon the presumption -- the pretense, rather -- that nothing but zero risk will do</arg1><arg2>it establishes a legal standard of zero discharge</arg2>

 comparison"
73,"expansion

### instruction:
given 2 sentences, your task is to classify the relation between them. your output should be one of the four relations: temporal, comparison, contingency, expansion. remember that you only need to output a word.

### input:
<arg1>the rest of the concert was more straight jazz and mellow sounds written by charlie parker, ornette coleman, bill douglas and eddie gomez, with pictures for the douglas pieces</arg1><arg2>it was enjoyable to hear accomplished jazz without having to sit in a smoke-filled club, but like the first half, much of it was easy to take and ultimately forgettable</arg2>

 expansion

### instruction:
given 2 sentences, your task is to classify the relation between them. your output should be one of the four relations: temporal, comparison, contingency, expansion. remember that you only need to output a word.

### input:
<arg1>mr. mayor's hope that references to ""press freedom"" would survive unamended seems doomed to failure</arg1><arg2>the current phrasing is ""educating the public and media to avoid manipulation</arg2>

 contingency

### instruction:
given 2 sentences, your task is to classify the relation between them. your output should be one of the four relations: temporal, comparison, contingency, expansion. remember that you only need to output a word.

### input:
<arg1>the orwellian ""new world information order"" would give government officials rights against the press</arg1><arg2>journalists would be obliged to kowtow to their government, which would have licensing and censorship powers and, indeed, duties to block printing of ""wrong"" ideas</arg2>

 contingency

### instruction:
given 2 sentences, your task is to classify the relation between them. your output should be one of the four relations: temporal, comparison, contingency, expansion. remember that you only need to output a word.

### input:
<arg1>he will be in charge of research, equity sales and trading, and the syndicate operation of rothschild</arg1><arg2>mr. conlon was executive vice president and director of the equity division of the international division of nikko securities co</arg2>

 temporal

### instruction:
given 2 sentences, your task is to classify the relation between them. your output should be one of the four relations: temporal, comparison, contingency, expansion. remember that you only need to output a word.

### input:
<arg1>he gave up seven hits, walked five and didn't get a decision</arg1><arg2>arm troubles forced him back to the minors the next year</arg2>

 temporal

### instruction:
given 2 sentences, your task is to classify the relation between them. your output should be one of the four relations: temporal, comparison, contingency, expansion. remember that you only need to output a word.

### input:
<arg1>seats currently are quoted at $400,000 bid, $425,000 asked</arg1><arg2>the record price for a full membership on the exchange is $550,000, set march 9</arg2>

 comparison

### instruction:
given 2 sentences, your task is to classify the relation between them. your output should be one of the four relations: temporal, comparison, contingency, expansion. remember that you only need to output a word.

### input:
<arg1>in late trading, the shares were up a whopping 122 pence ($1.93) -- a 16.3% gain -- to a record 869 pence on very heavy volume of 9.7 million shares</arg1><arg2>in the u.s. over-the-counter market, jaguar shares trading as american depositary receipts closed at $13.625, up $1.75</arg2>

 comparison
<arg1>but it is simply wrong</arg1><arg2>the clean water act contains no ""legal standard"" of zero discharge</arg2>

### instruction:
given"
